%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Timestamp (Formatted)
150.0, -3012154.3125, -2968278.5625, -4255534.875, -4500000.375, -4500000.375, -4202507.25, -3187546.125, -3727468.875, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11300000548362732, 0.9830000400543213, 0.26200002431869507, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165535E9, 2021-08-24 20:04:17.916
152.0, -3000265.125, -2941596.5625, -4256797.125, -4500000.375, -4500000.375, -4203753.0, -3175656.75, -3728171.25, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11300000548362732, 0.9830000400543213, 0.26200002431869507, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165604E9, 2021-08-24 20:04:17.916
154.0, -3014236.6875, -2971632.9375, -4255338.0, -4500000.375, -4500000.375, -4202375.625, -3191568.375, -3728169.0, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11300000548362732, 0.9830000400543213, 0.26200002431869507, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165668E9, 2021-08-24 20:04:17.916
156.0, -2998979.8125, -2939319.375, -4257197.625, -4500000.375, -4500000.375, -4204254.0, -3172409.625, -3728562.0, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11300000548362732, 0.9830000400543213, 0.26200002431869507, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165735E9, 2021-08-24 20:04:17.916
158.0, -3016112.0625, -2973844.3125, -4255149.375, -4500000.375, -4500000.375, -4202157.75, -3194895.75, -3728764.875, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11350000649690628, 0.9795000553131104, 0.2670000195503235, 192.0, 1.5, 72.0, 15.0, 64.0, 4.0, 64.0, 0.0, 0.0, 0.0, 1.62985705791658E9, 2021-08-24 20:04:17.916
160.0, -2997940.6875, -2937838.875, -4257465.375, -4500000.375, -4500000.375, -4204378.125, -3169464.75, -3728119.125, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11350000649690628, 0.9795000553131104, 0.2670000195503235, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165866E9, 2021-08-24 20:04:17.916
162.0, -3017076.0, -2974890.75, -4254731.625, -4500000.375, -4500000.375, -4201660.5, -3197267.625, -3728918.25, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11350000649690628, 0.9795000553131104, 0.2670000195503235, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579165974E9, 2021-08-24 20:04:17.916
164.0, -2997369.9375, -2937495.5625, -4257635.25, -4500000.375, -4500000.375, -4204542.0, -3167308.125, -3727607.25, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11350000649690628, 0.9795000553131104, 0.2670000195503235, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.629857057916604E9, 2021-08-24 20:04:17.916
166.0, -3017863.5, -2974749.1875, -4254956.25, -4500000.375, -4500000.375, -4201994.625, -3198887.625, -3729618.0, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11350000649690628, 0.9795000553131104, 0.2670000195503235, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6298570579166107E9, 2021-08-24 20:04:17.916
168.0, -2997860.8125, -2938657.5, -4257747.0, -4500000.375, -4500000.375, -4204744.5, -3166786.875, -3727404.0, -4500000.375, -4500000.375, -4500000.375, 4500000.0, 4500000.0, -4500000.375, -4500000.375, -4500000.375, 0.11575000733137131, 0.9707500636577606, 0.26750001311302185, 192.0, 1.5, 88.0, 15.0, 8.0, 4.0, 48.0, 0.0, 0.0, 0.0, 1.6298570579166188E9, 2021-08-24 20:04:17.916
